2310 7 19 0
BRICKFACE 23.0000000000 85.0000000000 9.0000000000 0.0000000000 0.0000000000 1.4444445000 1.0518525000 1.7777780000 0.9629628700 17.9629630000 18.8888900000 21.8888900000 13.1111110000 2.7777777000 11.7777780000 -14.5555550000 21.8888900000 0.3997514800 -1.3868670000 
BRICKFACE 138.0000000000 116.0000000000 9.0000000000 0.0000000000 0.0000000000 0.6111111000 0.1518518800 0.4444445000 0.2074073900 6.4814816000 7.5555553000 8.2222220000 3.6666667000 3.2222223000 5.2222223000 -8.4444450000 8.3333340000 0.5591711000 -1.1910701000 
BRICKFACE 229.0000000000 124.0000000000 9.0000000000 0.0000000000 0.0000000000 0.8888890000 0.0740739850 0.8888889000 0.3407407000 5.8888890000 7.1111110000 7.1111110000 3.4444444000 3.6666667000 3.6666667000 -7.3333335000 7.5555553000 0.5458554000 -1.0376626000 
BRICKFACE 22.0000000000 116.0000000000 9.0000000000 0.0000000000 0.0000000000 0.3888887500 0.1074074100 0.3333332500 0.1333333400 5.6296296000 6.7777777000 7.0000000000 3.1111112000 3.4444444000 4.1111110000 -7.5555553000 7.3333335000 0.5753968400 -1.0996237000 
BRICKFACE 121.0000000000 60.0000000000 9.0000000000 0.0000000000 0.0000000000 2.2777780000 2.3296290000 2.8888890000 2.8740742000 26.7407400000 24.6666660000 35.2222200000 20.3333340000 -6.2222223000 25.4444450000 -19.2222210000 35.2222200000 0.4223002000 -1.7761130000 
BRICKFACE 33.0000000000 149.0000000000 9.0000000000 0.0000000000 0.0000000000 0.5555556000 0.2518516500 0.7222222700 0.1518517100 5.4444447000 4.1111110000 8.6666670000 3.5555556000 -4.0000000000 9.6666670000 -5.6666665000 8.6666670000 0.5783389000 -1.9857028000 
BRICKFACE 80.0000000000 95.0000000000 9.0000000000 0.0000000000 0.0000000000 1.2222223000 1.0074079000 0.9444440000 0.5518514000 21.4074080000 21.3333340000 26.6666660000 16.2222230000 -0.2222222200 15.7777780000 -15.5555550000 26.6666660000 0.3904359300 -1.5673273000 
BRICKFACE 96.0000000000 84.0000000000 9.0000000000 0.0000000000 0.0000000000 1.5000004000 1.2777773000 1.6111107000 2.2851882000 23.8518520000 23.5555550000 30.0000000000 18.0000000000 -0.8888889000 18.4444450000 -17.5555550000 30.0000000000 0.3987910700 -1.5988670000 
BRICKFACE 145.0000000000 102.0000000000 9.0000000000 0.0000000000 0.0000000000 0.8888886600 0.6074083000 2.6111110000 1.4851857000 23.0740740000 22.1111100000 29.7777790000 17.3333340000 -2.8888888000 20.1111100000 -17.2222210000 29.7777790000 0.4177625800 -1.6854404000 
BRICKFACE 18.0000000000 138.0000000000 9.0000000000 0.0000000000 0.0000000000 0.8888888400 0.5629629000 0.8333332500 0.2999998600 5.7407410000 7.3333335000 6.5555553000 3.3333333000 4.7777777000 2.4444444000 -7.2222223000 7.3333335000 0.5438712000 -0.8621077000 
BRICKFACE 138.0000000000 133.0000000000 9.0000000000 0.0000000000 0.0000000000 0.6666667000 0.4444443300 1.1666666000 0.2111109300 6.4444447000 7.7777777000 7.8888890000 3.6666667000 4.0000000000 4.3333335000 -8.3333330000 8.2222220000 0.5582011000 -1.0776595000 
BRICKFACE 121.0000000000 113.0000000000 9.0000000000 0.0000000000 0.0000000000 1.7222220000 1.5296303000 2.9444440000 1.5296295000 20.2592600000 20.0000000000 25.4444450000 15.3333330000 -0.7777778000 15.5555550000 -14.7777780000 25.4444450000 0.3965889500 -1.5856091000 
BRICKFACE 95.0000000000 57.0000000000 9.0000000000 0.0000000000 0.0000000000 1.8333327000 3.4111106000 2.1111107000 1.7185175000 26.2962970000 24.6666660000 34.4444470000 19.7777790000 -4.8888890000 24.4444450000 -19.5555550000 34.4444470000 0.4256909500 -1.7390174000 
SKY 140.0000000000 25.0000000000 9.0000000000 0.0000000000 0.0000000000 0.9999987500 1.4666697000 1.1111107000 0.1185175550 128.0000000000 117.7777800000 142.3333400000 123.8888850000 -30.6666660000 43.0000000000 -12.3333330000 142.3333400000 0.1725036400 -2.3545518000 
SKY 142.0000000000 33.0000000000 9.0000000000 0.0000000000 0.0000000000 0.4999987200 0.6236086500 0.5000012500 0.3496027000 110.5925900000 96.7777800000 128.6666700000 106.3333360000 -41.4444430000 54.2222200000 -12.7777780000 128.6666700000 0.2477764600 -2.4080186000 
SKY 66.0000000000 41.0000000000 9.0000000000 0.0000000000 0.0000000000 0.6111119400 0.3277307700 0.3888918500 0.3277331600 109.7037050000 95.1111150000 128.8888900000 105.1111150000 -43.7777800000 57.5555570000 -13.7777780000 128.8888900000 0.2620456200 -2.4047450000 
SKY 165.0000000000 99.0000000000 9.0000000000 0.0000000000 0.0000000000 0.8888905600 0.4740739200 0.7777786000 0.4740735300 93.4074100000 79.0000000000 118.0000000000 83.2222200000 -43.2222200000 73.7777800000 -30.5555550000 118.0000000000 0.3304175700 -2.2077565000 
SKY 228.0000000000 20.0000000000 9.0000000000 0.0000000000 0.0000000000 1.0555547000 0.4906551800 0.8333333000 0.7527733000 125.0000000000 114.0000000000 140.5555600000 120.4444400000 -33.0000000000 46.6666680000 -13.6666670000 140.5555600000 0.1888916600 -2.3480060000 
SKY 124.0000000000 29.0000000000 9.0000000000 0.0000000000 0.0000000000 1.0000013000 0.7111076000 1.0555534000 0.9074166400 128.4444400000 119.2222200000 142.8888900000 123.2222200000 -27.6666660000 43.3333320000 -15.6666670000 142.8888900000 0.1656161400 -2.2711280000 
SKY 156.0000000000 32.0000000000 9.0000000000 0.0000000000 0.0000000000 0.7777735600 0.1629641800 2.6111095000 1.0407379000 136.2963000000 129.7777900000 146.3333400000 132.7777900000 -19.5555550000 30.1111100000 -10.5555550000 146.3333400000 0.1130553560 -2.2807550000 
SKY 21.0000000000 90.0000000000 9.0000000000 0.0000000000 0.0000000000 0.6666679400 0.0444441470 0.7777786000 0.5629628300 113.4814800000 105.8888850000 128.5555600000 106.0000000000 -22.7777790000 45.2222200000 -22.4444450000 128.5555600000 0.1796972300 -2.0978148000 
SKY 8.0000000000 39.0000000000 9.0000000000 0.1111111100 0.0000000000 1.3888906000 1.1296290000 1.8333334000 0.6999990000 113.3703700000 102.5555600000 132.0000000000 105.5555600000 -32.4444430000 55.8888900000 -23.4444450000 132.0000000000 0.2229535900 -2.1981578000 
SKY 122.0000000000 11.0000000000 9.0000000000 0.0000000000 0.0000000000 1.0000000000 0.3111157700 2.8888905000 5.0518520000 143.4444400000 136.8888900000 150.8888900000 142.5555600000 -19.6666660000 22.3333340000 -2.6666667000 150.8888900000 0.0927730100 -2.5216477000 
SKY 44.0000000000 79.0000000000 9.0000000000 0.0000000000 0.0000000000 0.4444440300 0.3442648600 0.7777786000 0.4036864000 107.7407400000 93.8888850000 126.5555600000 102.7777800000 -41.5555570000 56.4444430000 -14.8888890000 126.5555600000 0.2580791000 -2.3779652000 
SKY 7.0000000000 18.0000000000 9.0000000000 0.0000000000 0.0000000000 1.2777786000 0.7296265000 0.9444453000 0.3740791400 138.6296200000 133.3333400000 147.5555600000 135.0000000000 -15.8888890000 26.7777790000 -10.8888890000 147.5555600000 0.0963522340 -2.2146115000 
SKY 188.0000000000 42.0000000000 9.0000000000 0.0000000000 0.0000000000 0.7777786000 0.5443299000 1.6666679000 1.2649081000 108.9259300000 95.6666640000 126.2222200000 104.8888850000 -39.7777800000 51.8888900000 -12.1111110000 126.2222200000 0.2419340500 -2.4103878000 
SKY 152.0000000000 18.0000000000 9.0000000000 0.0000000000 0.0000000000 0.7777774000 0.4554219000 0.5555572500 0.2721644000 112.1111150000 97.2222200000 130.4444400000 108.6666640000 -44.6666680000 55.0000000000 -10.3333330000 130.4444400000 0.2546684000 -2.4549800000 
SKY 120.0000000000 74.0000000000 9.0000000000 0.0000000000 0.0000000000 0.3333346000 0.0888892200 0.5000012500 0.0777779600 101.8518500000 89.1111150000 123.2222200000 93.2222200000 -38.2222200000 64.1111150000 -25.8888900000 123.2222200000 0.2767844000 -2.2205532000 
SKY 143.0000000000 24.0000000000 9.0000000000 0.0000000000 0.0000000000 1.2777773000 0.9074056000 0.8888880600 1.1407489000 127.6296300000 117.6666640000 141.6666700000 123.5555600000 -29.8888900000 42.1111100000 -12.2222220000 141.6666700000 0.1693969200 -2.3492520000 
SKY 181.0000000000 27.0000000000 9.0000000000 0.0000000000 0.0000000000 0.7222214000 0.4629638800 0.5000000000 0.2555548300 138.0740800000 132.5555600000 146.5555600000 135.1111100000 -16.5555550000 25.4444450000 -8.8888890000 146.5555600000 0.0962631600 -2.2645319000 
SKY 107.0000000000 21.0000000000 9.0000000000 0.0000000000 0.0000000000 0.6666615600 0.5163978300 1.1666666000 0.4082483000 126.7777800000 115.7777800000 141.8888900000 122.6666640000 -33.0000000000 45.3333320000 -12.3333330000 141.8888900000 0.1840218900 -2.3703718000 
SKY 226.0000000000 83.0000000000 9.0000000000 0.0000000000 0.0000000000 0.8888893000 0.5185186000 1.0555521000 0.5074063500 90.6296300000 74.5555600000 116.8888850000 80.4444400000 -48.2222200000 78.7777800000 -30.5555550000 116.8888850000 0.3620617700 -2.2390528000 
SKY 93.0000000000 29.0000000000 9.0000000000 0.0000000000 0.0000000000 1.2222239000 1.2296363000 1.3888906000 1.5740819000 128.4814800000 119.0000000000 142.7777700000 123.6666640000 -28.4444450000 42.8888900000 -14.4444450000 142.7777700000 0.1664843400 -2.2977605000 
SKY 60.0000000000 52.0000000000 9.0000000000 0.0000000000 0.0000000000 0.7222226000 0.5963011000 0.7777774000 0.7407436000 111.6296300000 101.0000000000 129.2222300000 104.6666640000 -31.8888900000 52.7777800000 -20.8888900000 129.2222300000 0.2183793500 -2.2296848000 
SKY 179.0000000000 101.0000000000 9.0000000000 0.0000000000 0.0000000000 0.4444478500 0.3851871000 0.6111094400 0.3296328200 134.9259200000 126.4444400000 147.2222300000 131.1111100000 -25.4444450000 36.8888900000 -11.4444450000 147.2222300000 0.1411067200 -2.3287346000 
SKY 112.0000000000 30.0000000000 9.0000000000 0.0000000000 0.0000000000 0.5555572500 0.2721644000 1.2222227000 0.7200825000 113.2592600000 100.7777800000 130.1111100000 108.8888850000 -37.4444430000 50.5555570000 -13.1111110000 130.1111100000 0.2253837600 -2.3853076000 
SKY 103.0000000000 64.0000000000 9.0000000000 0.0000000000 0.0000000000 0.6666667000 0.6992054000 1.3333308000 0.9189359500 108.7777800000 96.3333360000 126.2222200000 103.7777800000 -37.3333320000 52.3333320000 -15.0000000000 126.2222200000 0.2367968000 -2.3554425000 
SKY 174.0000000000 50.0000000000 9.0000000000 0.0000000000 0.0000000000 1.0000013000 0.7601153000 0.9444453000 0.9525792000 107.4444400000 94.6666640000 125.7777800000 101.8888850000 -38.3333320000 55.0000000000 -16.6666660000 125.7777800000 0.2473368000 -2.3372955000 
SKY 80.0000000000 40.0000000000 9.0000000000 0.0000000000 0.0000000000 0.6111107000 0.5741323000 0.7222226000 0.7722025000 110.7037050000 96.2222200000 129.0000000000 106.8888850000 -43.4444430000 54.8888900000 -11.4444450000 129.0000000000 0.2540513000 -2.4346924000 
SKY 67.0000000000 71.0000000000 9.0000000000 0.0000000000 0.0000000000 1.6666666000 0.8888911000 1.4999987000 0.2999984600 125.9629600000 115.5555600000 140.8888900000 121.4444400000 -31.2222210000 44.7777800000 -13.5555550000 140.8888900000 0.1796721800 -2.3397580000 
SKY 92.0000000000 56.0000000000 9.0000000000 0.0000000000 0.0000000000 0.4444427500 0.0296294060 0.8333333000 0.5666677000 126.0000000000 115.8888850000 140.6666700000 121.4444400000 -30.3333340000 44.0000000000 -13.6666670000 140.6666700000 0.1760605300 -2.3267827000 
SKY 67.0000000000 32.0000000000 9.0000000000 0.0000000000 0.0000000000 0.9444440000 1.0628421000 1.7777786000 1.3109215000 126.2222200000 115.1111150000 142.2222300000 121.3333360000 -33.3333320000 48.0000000000 -14.6666670000 142.2222300000 0.1906250400 -2.3337460000 
SKY 125.0000000000 46.0000000000 9.0000000000 0.1111111100 0.0000000000 0.6111094400 0.6116158400 2.1666680000 0.7817352000 124.5555600000 112.7777800000 141.0000000000 119.8888850000 -35.3333320000 49.3333320000 -14.0000000000 141.0000000000 0.2001237600 -2.3576880000 
FOLIAGE 101.0000000000 121.0000000000 9.0000000000 0.1111111100 0.0000000000 0.6666667000 0.8432740000 1.5000000000 0.8881939600 3.4074075000 1.1111112000 6.0000000000 3.1111112000 -6.8888890000 7.7777777000 -0.8888889000 6.0000000000 0.8435185000 -2.5191648000 
FOLIAGE 21.0000000000 122.0000000000 9.0000000000 0.0000000000 0.0000000000 0.4444444500 0.4036867000 0.4444444500 0.4036867000 0.5555556000 0.0000000000 1.2222222000 0.4444444500 -1.6666666000 2.0000000000 -0.3333333400 1.2222222000 0.5555556000 -2.4445627000 
FOLIAGE 45.0000000000 89.0000000000 9.0000000000 0.0000000000 0.0000000000 0.7777777000 0.3407409000 0.7777777300 0.4740739800 2.2962964000 0.1111111100 6.4444447000 0.3333333400 -6.5555553000 12.4444450000 -5.8888890000 6.4444447000 0.9861111000 -2.1239047000 
FOLIAGE 18.0000000000 87.0000000000 9.0000000000 0.0000000000 0.0000000000 1.5555555000 1.9626132000 1.8888887000 1.7469552000 2.9259260000 1.2222222000 5.6666665000 1.8888888000 -5.1111110000 8.2222220000 -3.1111112000 5.6666665000 0.8627705600 -2.2294934000 
FOLIAGE 52.0000000000 102.0000000000 9.0000000000 0.0000000000 0.0000000000 0.7222222700 0.5074072500 0.8333333000 0.5666668000 2.8888888000 0.6666667000 6.3333335000 1.6666666000 -6.6666665000 10.3333330000 -3.6666667000 6.3333335000 0.8997354500 -2.2617195000 
FOLIAGE 54.0000000000 91.0000000000 9.0000000000 0.0000000000 0.0000000000 1.4444443000 1.5407410000 0.8333333000 0.2555557200 3.2592592000 0.5555556000 8.0000000000 1.2222222000 -8.1111110000 14.2222220000 -6.1111110000 8.0000000000 0.9448107500 -2.1867230000 
FOLIAGE 80.0000000000 87.0000000000 9.0000000000 0.0000000000 0.1111111100 24.3888910000 572.9964000000 44.7222250000 1386.3292000000 67.4444400000 58.7777800000 79.0000000000 64.5555600000 -26.0000000000 34.6666680000 -8.6666670000 79.0000000000 0.3062812700 -2.4221272000 
FOLIAGE 140.0000000000 124.0000000000 9.0000000000 0.0000000000 0.0000000000 1.0000000000 0.4444445400 1.1111112000 1.0518516000 2.5185184000 0.2222222200 6.1111110000 1.2222222000 -6.8888890000 10.7777780000 -3.8888888000 6.1111110000 0.9737654300 -2.2674620000 
FOLIAGE 69.0000000000 139.0000000000 9.0000000000 0.0000000000 0.0000000000 2.8333328000 1.7732588000 2.1111112000 1.6688871000 18.0740740000 16.0000000000 22.5555550000 15.6666670000 -6.2222223000 13.4444450000 -7.2222223000 23.8888900000 0.3866118200 -1.7028334000 
FOLIAGE 9.0000000000 80.0000000000 9.0000000000 0.0000000000 0.0000000000 2.9444444000 13.7518530000 16.6666660000 71.5111000000 23.6296300000 17.3333340000 31.6666660000 21.8888900000 -18.8888900000 24.1111100000 -5.2222223000 31.6666660000 0.5142537000 -2.4315135000 
FOLIAGE 6.0000000000 81.0000000000 9.0000000000 0.0000000000 0.1111111100 4.1111110000 8.7407450000 5.7222230000 28.5074100000 12.4814820000 7.6666665000 18.8888900000 10.8888890000 -14.4444450000 19.2222210000 -4.7777777000 18.8888900000 0.6281558000 -2.3885610000 
FOLIAGE 74.0000000000 129.0000000000 9.0000000000 0.0000000000 0.0000000000 0.2222222200 0.0296296370 0.1111111100 0.0296296350 0.5185185000 0.0000000000 1.5555556000 0.0000000000 -1.5555556000 3.1111112000 -1.5555556000 1.5555556000 1.0000000000 -2.0943952000 
FOLIAGE 41.0000000000 75.0000000000 9.0000000000 0.0000000000 0.1111111100 15.3888890000 19.1362570000 26.6111130000 31.7135900000 55.0000000000 47.4444430000 65.4444400000 52.1111100000 -22.6666660000 31.3333340000 -8.6666670000 65.4444400000 0.2978018500 -2.3567543000 
FOLIAGE 36.0000000000 145.0000000000 9.0000000000 0.0000000000 0.0000000000 0.2777778000 0.1962962900 1.2777778000 2.0629628000 0.8518519000 0.3333333400 1.4444444000 0.7777778000 -1.5555556000 1.7777778000 -0.2222222200 1.4444444000 0.2518518600 -2.5309503000 
FOLIAGE 94.0000000000 144.0000000000 9.0000000000 0.0000000000 0.0000000000 0.4444444200 0.1185184940 0.4999999700 0.1666667000 1.1481482000 0.0000000000 3.4444444000 0.0000000000 -3.4444444000 6.8888890000 -3.4444444000 3.4444444000 1.0000000000 -2.0943952000 
FOLIAGE 18.0000000000 90.0000000000 9.0000000000 0.0000000000 0.0000000000 1.0555555000 0.3740741600 0.6666667000 0.2222222700 2.8148148000 0.5555556000 6.8888890000 1.0000000000 -6.7777777000 12.2222220000 -5.4444447000 6.8888890000 0.9261464000 -2.1643226000 
FOLIAGE 68.0000000000 103.0000000000 9.0000000000 0.0000000000 0.0000000000 0.6666667500 0.5777777400 1.1111110000 0.9629633400 2.1481480000 0.1111111100 5.6666665000 0.6666667000 -6.1111110000 10.5555550000 -4.4444447000 5.6666665000 0.9876543000 -2.1854658000 
FOLIAGE 45.0000000000 108.0000000000 9.0000000000 0.0000000000 0.1111111100 25.5000000000 12.7954010000 27.2777790000 15.9309810000 49.8148160000 41.7777800000 61.1111100000 46.5555570000 -24.1111100000 33.8888900000 -9.7777780000 61.1111100000 0.3589750800 -2.3604913000 
FOLIAGE 59.0000000000 99.0000000000 9.0000000000 0.0000000000 0.0000000000 0.7777778500 0.8296297000 0.9999999400 0.3555556000 2.0370371000 0.1111111100 5.5555553000 0.4444444500 -5.7777777000 10.5555550000 -4.7777777000 5.5555553000 0.9861111000 -2.1497430000 
FOLIAGE 67.0000000000 136.0000000000 9.0000000000 0.0000000000 0.0000000000 6.7222230000 3.7083488000 2.6666667000 3.1972213000 15.5185180000 9.0000000000 25.3333340000 12.2222220000 -19.5555550000 29.4444450000 -9.8888890000 25.3333340000 0.6608130300 -2.3075109000 
FOLIAGE 226.0000000000 110.0000000000 9.0000000000 0.0000000000 0.0000000000 0.3333333400 0.0888888700 0.4999999700 0.2111111000 1.6666666000 0.1111111100 4.4444447000 0.4444444500 -4.6666665000 8.3333330000 -3.6666667000 4.4444447000 0.9777778000 -2.1559837000 
FOLIAGE 231.0000000000 124.0000000000 9.0000000000 0.0000000000 0.0000000000 3.4444447000 14.9629650000 1.8333334000 6.4333353000 3.0000000000 1.4444444000 5.8888890000 1.6666666000 -4.6666665000 8.6666670000 -4.0000000000 5.8888890000 0.8953690000 -2.1189370000 
FOLIAGE 103.0000000000 125.0000000000 9.0000000000 0.0000000000 0.0000000000 0.9444445000 0.8277591500 0.8333334300 0.6912146000 1.7777778000 0.4444444500 3.8888888000 1.0000000000 -4.0000000000 6.3333335000 -2.3333333000 3.8888888000 0.9238095000 -2.2375617000 
FOLIAGE 1.0000000000 81.0000000000 9.0000000000 0.0000000000 0.0000000000 12.1666670000 267.4555400000 9.2222220000 205.3629600000 21.3333340000 14.0000000000 30.5555550000 19.4444450000 -22.0000000000 27.6666660000 -5.6666665000 30.5555550000 0.5952822000 -2.4384090000 
FOLIAGE 230.0000000000 124.0000000000 9.0000000000 0.0000000000 0.0000000000 0.2777778000 0.1074074300 0.2777778000 0.1518518300 0.6666667000 0.0000000000 2.0000000000 0.0000000000 -2.0000000000 4.0000000000 -2.0000000000 2.0000000000 1.0000000000 -2.0943952000 
FOLIAGE 58.0000000000 109.0000000000 9.0000000000 0.0000000000 0.0000000000 0.8888889000 0.2518516500 2.8333333000 1.6777770000 4.2962960000 1.4444444000 8.4444450000 3.0000000000 -8.5555550000 12.4444450000 -3.8888888000 8.4444450000 0.8644824000 -2.2837873000 
FOLIAGE 59.0000000000 120.0000000000 9.0000000000 0.0000000000 0.0000000000 2.1666667000 1.9860634000 1.4444441000 1.8698385000 19.0740740000 10.5555550000 33.1111100000 13.5555550000 -25.5555550000 42.1111100000 -16.5555550000 33.1111100000 0.6812664000 -2.2312608000 
FOLIAGE 140.0000000000 125.0000000000 9.0000000000 0.0000000000 0.0000000000 0.6666665700 0.2222222700 2.6666667000 3.7777781000 3.9259260000 1.5555556000 7.7777777000 2.4444444000 -7.1111110000 11.5555550000 -4.4444447000 7.7777777000 0.8531986500 -2.2342408000 
FOLIAGE 127.0000000000 143.0000000000 9.0000000000 0.0000000000 0.0000000000 1.5000000000 0.1222221400 0.8888888400 0.6074074500 4.1851850000 0.8888889000 9.4444450000 2.2222223000 -9.8888890000 15.7777780000 -5.8888890000 9.4444450000 0.9153760000 -2.2574124000 
FOLIAGE 23.0000000000 129.0000000000 9.0000000000 0.0000000000 0.0000000000 0.5000000000 0.0777777950 0.3888888700 0.1518518600 0.5185185000 0.0000000000 1.5555556000 0.0000000000 -1.5555556000 3.1111112000 -1.5555556000 1.5555556000 0.7777778000 -2.0943952000 
CEMENT 191.0000000000 119.0000000000 9.0000000000 0.0000000000 0.0000000000 1.1111107000 1.2938615000 0.9444459000 0.7722020000 39.8518520000 36.2222200000 48.2222200000 35.1111100000 -10.8888890000 25.1111100000 -14.2222220000 48.2222200000 0.2717172500 -2.0059998000 
CEMENT 219.0000000000 80.0000000000 9.0000000000 0.0000000000 0.0000000000 1.2777767000 0.3296295000 0.6666667000 0.9333318000 39.7037050000 36.3333360000 48.2222200000 34.5555570000 -10.1111110000 25.5555550000 -15.4444450000 48.2222200000 0.2829639600 -1.9626464000 
CEMENT 136.0000000000 45.0000000000 9.0000000000 0.0000000000 0.0000000000 1.2222220000 1.5444059000 2.0555553000 1.5263131000 53.0740740000 48.1111100000 63.7777800000 47.3333320000 -14.8888890000 32.1111100000 -17.2222210000 63.7777800000 0.2593673200 -2.0459049000 
CEMENT 66.0000000000 160.0000000000 9.0000000000 0.0000000000 0.0000000000 3.0000007000 4.0444470000 2.7777780000 0.4296295000 22.8518520000 18.2222210000 31.5555550000 18.7777790000 -13.8888890000 26.1111100000 -12.2222220000 31.5555550000 0.4260139000 -2.1387258000 
CEMENT 190.0000000000 105.0000000000 9.0000000000 0.0000000000 0.0000000000 1.8888893000 2.2962983000 2.1666660000 1.6777797000 45.7407400000 41.2222200000 56.3333320000 39.6666680000 -13.5555550000 31.7777790000 -18.2222210000 56.3333320000 0.2959918400 -1.9960818000 
CEMENT 37.0000000000 78.0000000000 9.0000000000 0.0000000000 0.0000000000 1.0000006000 0.1777773500 2.5555565000 2.8740728000 43.8148160000 41.1111100000 51.8888900000 38.4444430000 -8.1111110000 24.2222210000 -16.1111100000 51.8888900000 0.2589164400 -1.8860723000 
CEMENT 198.0000000000 127.0000000000 9.0000000000 0.0000000000 0.0000000000 2.4444444000 4.3851870000 8.5555550000 59.5407500000 40.7407400000 38.0000000000 48.2222200000 36.0000000000 -8.2222220000 22.4444450000 -14.2222220000 48.2222200000 0.2489993900 -1.9083478000 
